(0, 1, 111.7)
(0, 2, 117.7)
(0, 3, 114.7)
(0, 4, 114.7)
(0, 5, 114.7)
(0, 6, 108.7)
(0, 7, 112.7)
(0, 8, 116.7)
(0, 9, 116.7)
(0, 10, 110.7)
(0, 11, 110.7)
(0, 12, 108.7)
(0, 13, 108.7)
(0, 14, 111.7)
(0, 15, 112.7)
(0, 16, 109.7)
(0, 17, 108.7)
(0, 18, 114.7)
(0, 19, 117.7)
(0, 20, 109.7)
(0, 21, 115.7)
(0, 22, 109.7)
(0, 23, 111.7)
(0, 24, 114.7)
(0, 25, 117.7)
(0, 26, 116.7)
(0, 27, 112.7)
(0, 28, 115.7)
(0, 29, 114.7)
(0, 30, 117.7)
(0, 31, 113.7)
(0, 32, 115.7)
(0, 33, 108.7)
(0, 34, 113.7)
(0, 35, 112.7)
(0, 36, 108.7)
(0, 37, 117.7)
(0, 38, 111.7)
(0, 39, 111.7)
(0, 40, 110.7)
(0, 41, 110.7)
(0, 42, 114.7)
(0, 43, 113.7)
(0, 44, 113.7)
(0, 45, 110.7)
(0, 46, 114.7)
(0, 47, 116.7)
(0, 48, 117.7)
(0, 49, 111.7)
(1, 2, 116.7)
(1, 3, 111.7)
(1, 4, 116.7)
(1, 5, 110.7)
(1, 6, 108.7)
(1, 7, 108.7)
(1, 8, 111.7)
(1, 9, 111.7)
(1, 10, 112.7)
(1, 11, 110.7)
(1, 12, 117.7)
(1, 13, 117.7)
(1, 14, 113.7)
(1, 15, 109.7)
(1, 16, 108.7)
(1, 17, 108.7)
(1, 18, 116.7)
(1, 19, 108.7)
(1, 20, 110.7)
(1, 21, 116.7)
(1, 22, 115.7)
(1, 23, 113.7)
(1, 24, 108.7)
(1, 25, 109.7)
(1, 26, 117.7)
(1, 27, 109.7)
(1, 28, 114.7)
(1, 29, 117.7)
(1, 30, 115.7)
(1, 31, 110.7)
(1, 32, 115.7)
(1, 33, 110.7)
(1, 34, 116.7)
(1, 35, 111.7)
(1, 36, 108.7)
(1, 37, 112.7)
(1, 38, 117.7)
(1, 39, 114.7)
(1, 40, 113.7)
(1, 41, 115.7)
(1, 42, 108.7)
(1, 43, 111.7)
(1, 44, 108.7)
(1, 45, 111.7)
(1, 46, 115.7)
(1, 47, 114.7)
(1, 48, 116.7)
(1, 49, 109.7)
(2, 3, 112.7)
(2, 4, 113.7)
(2, 5, 109.7)
(2, 6, 109.7)
(2, 7, 115.7)
(2, 8, 109.7)
(2, 9, 115.7)
(2, 10, 109.7)
(2, 11, 114.7)
(2, 12, 110.7)
(2, 13, 116.7)
(2, 14, 109.7)
(2, 15, 117.7)
(2, 16, 113.7)
(2, 17, 117.7)
(2, 18, 117.7)
(2, 19, 108.7)
(2, 20, 110.7)
(2, 21, 111.7)
(2, 22, 117.7)
(2, 23, 117.7)
(2, 24, 111.7)
(2, 25, 108.7)
(2, 26, 115.7)
(2, 27, 113.7)
(2, 28, 112.7)
(2, 29, 115.7)
(2, 30, 116.7)
(2, 31, 110.7)
(2, 32, 109.7)
(2, 33, 109.7)
(2, 34, 117.7)
(2, 35, 114.7)
(2, 36, 111.7)
(2, 37, 113.7)
(2, 38, 109.7)
(2, 39, 117.7)
(2, 40, 111.7)
(2, 41, 115.7)
(2, 42, 116.7)
(2, 43, 112.7)
(2, 44, 108.7)
(2, 45, 110.7)
(2, 46, 117.7)
(2, 47, 117.7)
(2, 48, 109.7)
(2, 49, 111.7)
(3, 4, 108.7)
(3, 5, 108.7)
(3, 6, 115.7)
(3, 7, 113.7)
(3, 8, 112.7)
(3, 9, 115.7)
(3, 10, 109.7)
(3, 11, 115.7)
(3, 12, 112.7)
(3, 13, 108.7)
(3, 14, 113.7)
(3, 15, 114.7)
(3, 16, 109.7)
(3, 17, 114.7)
(3, 18, 110.7)
(3, 19, 109.7)
(3, 20, 112.7)
(3, 21, 116.7)
(3, 22, 116.7)
(3, 23, 108.7)
(3, 24, 112.7)
(3, 25, 110.7)
(3, 26, 114.7)
(3, 27, 108.7)
(3, 28, 116.7)
(3, 29, 116.7)
(3, 30, 112.7)
(3, 31, 115.7)
(3, 32, 114.7)
(3, 33, 115.7)
(3, 34, 108.7)
(3, 35, 116.7)
(3, 36, 108.7)
(3, 37, 108.7)
(3, 38, 110.7)
(3, 39, 109.7)
(3, 40, 117.7)
(3, 41, 115.7)
(3, 42, 116.7)
(3, 43, 112.7)
(3, 44, 114.7)
(3, 45, 114.7)
(3, 46, 114.7)
(3, 47, 115.7)
(3, 48, 113.7)
(3, 49, 108.7)
(4, 5, 116.7)
(4, 6, 114.7)
(4, 7, 114.7)
(4, 8, 108.7)
(4, 9, 112.7)
(4, 10, 109.7)
(4, 11, 112.7)
(4, 12, 110.7)
(4, 13, 113.7)
(4, 14, 115.7)
(4, 15, 115.7)
(4, 16, 113.7)
(4, 17, 116.7)
(4, 18, 108.7)
(4, 19, 108.7)
(4, 20, 108.7)
(4, 21, 116.7)
(4, 22, 115.7)
(4, 23, 116.7)
(4, 24, 111.7)
(4, 25, 110.7)
(4, 26, 113.7)
(4, 27, 109.7)
(4, 28, 112.7)
(4, 29, 115.7)
(4, 30, 111.7)
(4, 31, 113.7)
(4, 32, 116.7)
(4, 33, 115.7)
(4, 34, 116.7)
(4, 35, 115.7)
(4, 36, 108.7)
(4, 37, 108.7)
(4, 38, 113.7)
(4, 39, 108.7)
(4, 40, 108.7)
(4, 41, 108.7)
(4, 42, 115.7)
(4, 43, 114.7)
(4, 44, 111.7)
(4, 45, 115.7)
(4, 46, 109.7)
(4, 47, 110.7)
(4, 48, 111.7)
(4, 49, 109.7)
(5, 6, 111.7)
(5, 7, 109.7)
(5, 8, 113.7)
(5, 9, 114.7)
(5, 10, 109.7)
(5, 11, 114.7)
(5, 12, 111.7)
(5, 13, 108.7)
(5, 14, 110.7)
(5, 15, 113.7)
(5, 16, 113.7)
(5, 17, 113.7)
(5, 18, 116.7)
(5, 19, 113.7)
(5, 20, 114.7)
(5, 21, 108.7)
(5, 22, 109.7)
(5, 23, 109.7)
(5, 24, 117.7)
(5, 25, 112.7)
(5, 26, 111.7)
(5, 27, 115.7)
(5, 28, 115.7)
(5, 29, 114.7)
