(0, 1, 114.7)
(0, 2, 114.7)
(0, 3, 113.7)
(0, 4, 111.7)
(0, 5, 115.7)
(0, 6, 110.7)
(0, 7, 108.7)
(0, 8, 111.7)
(0, 9, 111.7)
(0, 10, 112.7)
(0, 11, 110.7)
(0, 12, 109.7)
(0, 13, 117.7)
(0, 14, 111.7)
(0, 15, 108.7)
(0, 16, 112.7)
(0, 17, 116.7)
(0, 18, 115.7)
(0, 19, 113.7)
(0, 20, 112.7)
(0, 21, 111.7)
(0, 22, 113.7)
(0, 23, 108.7)
(0, 24, 115.7)
(0, 25, 114.7)
(0, 26, 113.7)
(0, 27, 115.7)
(0, 28, 115.7)
(0, 29, 109.7)
(0, 30, 115.7)
(0, 31, 108.7)
(0, 32, 115.7)
(0, 33, 116.7)
(0, 34, 112.7)
(0, 35, 109.7)
(0, 36, 109.7)
(0, 37, 116.7)
(0, 38, 109.7)
(0, 39, 112.7)
(1, 2, 115.7)
(1, 3, 110.7)
(1, 4, 115.7)
(1, 5, 116.7)
(1, 6, 116.7)
(1, 7, 108.7)
(1, 8, 117.7)
(1, 9, 112.7)
(1, 10, 116.7)
(1, 11, 111.7)
(1, 12, 108.7)
(1, 13, 109.7)
(1, 14, 116.7)
(1, 15, 111.7)
(1, 16, 114.7)
(1, 17, 108.7)
(1, 18, 112.7)
(1, 19, 117.7)
(1, 20, 113.7)
(1, 21, 113.7)
(1, 22, 111.7)
(1, 23, 108.7)
(1, 24, 114.7)
(1, 25, 108.7)
(1, 26, 112.7)
(1, 27, 116.7)
(1, 28, 110.7)
(1, 29, 113.7)
(1, 30, 117.7)
(1, 31, 110.7)
(1, 32, 117.7)
(1, 33, 117.7)
(1, 34, 112.7)
(1, 35, 112.7)
(1, 36, 114.7)
(1, 37, 109.7)
(1, 38, 108.7)
(1, 39, 110.7)
(2, 3, 109.7)
(2, 4, 111.7)
(2, 5, 111.7)
(2, 6, 114.7)
(2, 7, 113.7)
(2, 8, 110.7)
(2, 9, 110.7)
(2, 10, 109.7)
(2, 11, 111.7)
(2, 12, 110.7)
(2, 13, 112.7)
(2, 14, 116.7)
(2, 15, 109.7)
(2, 16, 108.7)
(2, 17, 114.7)
(2, 18, 110.7)
(2, 19, 111.7)
(2, 20, 113.7)
(2, 21, 108.7)
(2, 22, 117.7)
(2, 23, 116.7)
(2, 24, 115.7)
(2, 25, 117.7)
(2, 26, 110.7)
(2, 27, 115.7)
(2, 28, 110.7)
(2, 29, 109.7)
(2, 30, 108.7)
(2, 31, 109.7)
(2, 32, 116.7)
(2, 33, 108.7)
(2, 34, 114.7)
(2, 35, 109.7)
(2, 36, 110.7)
(2, 37, 110.7)
(2, 38, 116.7)
(2, 39, 113.7)
(3, 4, 113.7)
(3, 5, 113.7)
(3, 6, 112.7)
(3, 7, 110.7)
(3, 8, 108.7)
(3, 9, 109.7)
(3, 10, 112.7)
(3, 11, 116.7)
(3, 12, 111.7)
(3, 13, 115.7)
(3, 14, 116.7)
(3, 15, 108.7)
(3, 16, 114.7)
(3, 17, 116.7)
(3, 18, 117.7)
(3, 19, 110.7)
(3, 20, 117.7)
(3, 21, 108.7)
(3, 22, 117.7)
(3, 23, 113.7)
(3, 24, 108.7)
