(0, 1, 112.7)
(0, 2, 117.7)
(0, 3, 114.7)
(0, 4, 113.7)
(0, 5, 110.7)
(0, 6, 116.7)
(0, 7, 117.7)
(0, 8, 113.7)
(0, 9, 116.7)
(0, 10, 113.7)
(0, 11, 115.7)
(0, 12, 116.7)
(0, 13, 109.7)
(0, 14, 115.7)
(0, 15, 115.7)
(0, 16, 114.7)
(0, 17, 115.7)
(0, 18, 111.7)
(0, 19, 110.7)
(1, 2, 117.7)
(1, 3, 111.7)
(1, 4, 113.7)
(1, 5, 109.7)
(1, 6, 114.7)
(1, 7, 116.7)
(1, 8, 108.7)
(1, 9, 114.7)
(1, 10, 110.7)
(1, 11, 108.7)
(1, 12, 115.7)
(1, 13, 116.7)
(1, 14, 117.7)
(1, 15, 110.7)
(1, 16, 111.7)
(1, 17, 116.7)
(1, 18, 116.7)
(1, 19, 116.7)
(2, 3, 113.7)
(2, 4, 110.7)
(2, 5, 116.7)
(2, 6, 114.7)
(2, 7, 115.7)
(2, 8, 117.7)
(2, 9, 116.7)
(2, 10, 117.7)
(2, 11, 110.7)
(2, 12, 111.7)
(2, 13, 109.7)
(2, 14, 113.7)
(2, 15, 114.7)
(2, 16, 111.7)
(2, 17, 109.7)
(2, 18, 115.7)
(2, 19, 117.7)
(3, 4, 116.7)
(3, 5, 117.7)
(3, 6, 112.7)
(3, 7, 110.7)
(3, 8, 117.7)
(3, 9, 115.7)
(3, 10, 112.7)
(3, 11, 116.7)
(3, 12, 108.7)
(3, 13, 113.7)
(3, 14, 115.7)
(3, 15, 112.7)
(3, 16, 117.7)
(3, 17, 109.7)
(3, 18, 117.7)
(3, 19, 111.7)
(4, 5, 115.7)
(4, 6, 112.7)
(4, 7, 117.7)
(4, 8, 115.7)
(4, 9, 115.7)
(4, 10, 110.7)
(4, 11, 113.7)
(4, 12, 112.7)
(4, 13, 114.7)
(4, 14, 114.7)
(4, 15, 117.7)
(4, 16, 112.7)
(4, 17, 108.7)
(4, 18, 115.7)
(4, 19, 116.7)
(5, 6, 110.7)
(5, 7, 115.7)
(5, 8, 109.7)
(5, 9, 110.7)
(5, 10, 117.7)
(5, 11, 109.7)
(5, 12, 110.7)
(5, 13, 111.7)
(5, 14, 115.7)
(5, 15, 116.7)
(5, 16, 114.7)
(5, 17, 109.7)
(5, 18, 109.7)
(5, 19, 114.7)
(6, 7, 113.7)
(6, 8, 116.7)
(6, 9, 112.7)
(6, 10, 110.7)
(6, 11, 114.7)
(6, 12, 110.7)
(6, 13, 111.7)
(6, 14, 108.7)
(6, 15, 114.7)
(6, 16, 109.7)
(6, 17, 112.7)
(6, 18, 112.7)
(6, 19, 112.7)
(7, 8, 117.7)
(7, 9, 115.7)
(7, 10, 110.7)
(7, 11, 117.7)
(7, 12, 110.7)
(7, 13, 112.7)
(7, 14, 110.7)
(7, 15, 110.7)
(7, 16, 115.7)
(7, 17, 116.7)
(7, 18, 111.7)
(7, 19, 115.7)
(8, 9, 110.7)
(8, 10, 111.7)
(8, 11, 113.7)
(8, 12, 115.7)
(8, 13, 116.7)
(8, 14, 116.7)
(8, 15, 111.7)
(8, 16, 116.7)
(8, 17, 109.7)
(8, 18, 117.7)
(8, 19, 114.7)
(9, 10, 115.7)
(9, 11, 114.7)
(9, 12, 112.7)
(9, 13, 113.7)
(9, 14, 111.7)
(9, 15, 112.7)
(9, 16, 114.7)
(9, 17, 113.7)
(9, 18, 108.7)
(9, 19, 114.7)
(10, 11, 109.7)
(10, 12, 117.7)
(10, 13, 110.7)
(10, 14, 109.7)
(10, 15, 111.7)
(10, 16, 111.7)
(10, 17, 109.7)
(10, 18, 114.7)
(10, 19, 115.7)
(11, 12, 113.7)
(11, 13, 112.7)
(11, 14, 109.7)
(11, 15, 113.7)
(11, 16, 116.7)
(11, 17, 111.7)
(11, 18, 117.7)
(11, 19, 115.7)
(12, 13, 114.7)
(12, 14, 108.7)
(12, 15, 115.7)
(12, 16, 113.7)
(12, 17, 108.7)
(12, 18, 117.7)
(12, 19, 110.7)
(13, 14, 108.7)
(13, 15, 110.7)
(13, 16, 116.7)
(13, 17, 115.7)
(13, 18, 112.7)
(13, 19, 114.7)
(14, 15, 115.7)
(14, 16, 111.7)
(14, 17, 112.7)
(14, 18, 112.7)
(14, 19, 114.7)
(15, 16, 116.7)
(15, 17, 113.7)
(15, 18, 115.7)
(15, 19, 108.7)
(16, 17, 115.7)
(16, 18, 110.7)
(16, 19, 110.7)
(17, 18, 117.7)
(17, 19, 110.7)
(18, 19, 109.7)
