(0, 1, 111.7)
(0, 2, 110.7)
(0, 3, 110.7)
(0, 4, 112.7)
(0, 5, 112.7)
(0, 6, 117.7)
(0, 7, 115.7)
(0, 8, 115.7)
(0, 9, 109.7)
(1, 2, 114.7)
(1, 3, 114.7)
(1, 4, 114.7)
(1, 5, 114.7)
(1, 6, 117.7)
(1, 7, 114.7)
(1, 8, 116.7)
(1, 9, 109.7)
(2, 3, 112.7)
(2, 4, 114.7)
(2, 5, 113.7)
(2, 6, 113.7)
(2, 7, 111.7)
(2, 8, 117.7)
(2, 9, 110.7)
(3, 4, 113.7)
(3, 5, 115.7)
(3, 6, 108.7)
(3, 7, 113.7)
(3, 8, 117.7)
(3, 9, 116.7)
(4, 5, 113.7)
(4, 6, 109.7)
(4, 7, 114.7)
(4, 8, 110.7)
(4, 9, 113.7)
(5, 6, 116.7)
(5, 7, 115.7)
(5, 8, 112.7)
(5, 9, 116.7)
(6, 7, 115.7)
(6, 8, 114.7)
(6, 9, 114.7)
(7, 8, 110.7)
(7, 9, 112.7)
(8, 9, 114.7)
