(0, 1, 112.12938392671731)
(0, 2, 113.29338167659512)
(0, 3, 108.35480488520713)
(0, 4, 113.57612944087302)
(0, 5, 114.8482139603725)
(0, 6, 112.54376748654747)
(0, 7, 112.30678620915006)
(0, 8, 108.00516158945317)
(0, 9, 109.92848545148638)
(0, 10, 114.82356907697924)
(0, 11, 108.84246182850302)
(0, 12, 114.12597237590307)
(0, 13, 108.04051067906617)
(0, 14, 116.41877492779986)
(0, 15, 109.26371616887486)
(0, 16, 110.07699066930113)
(0, 17, 112.6172198135943)
(0, 18, 114.78596612115261)
(0, 19, 108.98533412473097)
(0, 20, 110.68784129108418)
(0, 21, 112.10350960643011)
(0, 22, 114.38034267132652)
(0, 23, 112.65932649842728)
(0, 24, 113.55747722034778)
(0, 25, 113.9267910186765)
(0, 26, 116.17498031853535)
(0, 27, 108.97091022376596)
(0, 28, 112.43050116052332)
(0, 29, 109.69287252244061)
(1, 2, 110.99476518285202)
(1, 3, 113.04102299326483)
(1, 4, 108.1387699026744)
(1, 5, 113.62945107316396)
(1, 6, 111.02170661695688)
(1, 7, 108.39452098386982)
(1, 8, 107.71420414642165)
(1, 9, 114.26042711922658)
(1, 10, 108.33172789529168)
(1, 11, 116.34890297736216)
(1, 12, 107.62257438955602)
(1, 13, 112.65502792951624)
(1, 14, 115.67576014231325)
(1, 15, 111.41035038127066)
(1, 16, 107.50801103878358)
(1, 17, 112.54163413616023)
(1, 18, 113.96180328346132)
(1, 19, 107.92119884919968)
(1, 20, 114.24424547372725)
(1, 21, 110.62068844337517)
(1, 22, 113.84720962686228)
(1, 23, 108.02928254787736)
(1, 24, 108.31129872014729)
(1, 25, 116.12324123086435)
(1, 26, 112.61339517017423)
(1, 27, 108.92040510120219)
(1, 28, 116.49293668244798)
(1, 29, 114.11117721127692)
(2, 3, 112.94820200371194)
(2, 4, 110.45566230381678)
(2, 5, 113.25209804911515)
(2, 6, 110.63849680371713)
(2, 7, 115.29777616072222)
(2, 8, 109.60481999344603)
(2, 9, 113.05620760310049)
(2, 10, 109.62878487944401)
(2, 11, 112.02336880165069)
(2, 12, 113.26048841855807)
(2, 13, 111.36010493803333)
(2, 14, 108.69747962032291)
(2, 15, 113.96769979320253)
(2, 16, 108.92570727910008)
(2, 17, 115.01744542956109)
(2, 18, 110.06194422994041)
(2, 19, 117.35249345260594)
(2, 20, 116.66120439871527)
(2, 21, 115.77382098105522)
(2, 22, 109.05734281335288)
(2, 23, 108.8291723588177)
(2, 24, 116.94951732122728)
(2, 25, 107.58823191977712)
(2, 26, 116.12843951146499)
(2, 27, 115.57528995683973)
(2, 28, 107.80124982941636)
(2, 29, 115.43446086031993)
(3, 4, 112.572823274712)
(3, 5, 107.50364014059367)
(3, 6, 110.37135167698274)
(3, 7, 109.06359638121465)
(3, 8, 109.33210236482344)
(3, 9, 107.69876148574353)
(3, 10, 110.86442705692299)
(3, 11, 112.58808203999673)
(3, 12, 111.85819188703599)
(3, 13, 109.71609450627864)
(3, 14, 116.13984547076164)
(3, 15, 113.30900360194444)
(3, 16, 115.0117277800996)
(3, 17, 114.27510302878068)
(3, 18, 110.49430822502694)
(3, 19, 109.65146090182394)
(3, 20, 116.5915345492871)
(3, 21, 110.2606988170429)
(3, 22, 117.38346999397636)
(3, 23, 110.43091650454087)
(3, 24, 113.21776406822453)
(3, 25, 114.14222965729701)
(3, 26, 107.99549643649914)
(3, 27, 108.29175383874045)
(3, 28, 113.10324026950391)
(3, 29, 110.8238585419789)
(4, 5, 115.1513729915064)
(4, 6, 110.08846360261232)
(4, 7, 109.85526731417609)
(4, 8, 113.3267379136994)
(4, 9, 116.95842724264388)
(4, 10, 108.39873505261677)
(4, 11, 115.79338789779007)
(4, 12, 108.06349173867098)
(4, 13, 107.1180099353402)
(4, 14, 112.52851920091209)
(4, 15, 115.9576454146644)
(4, 16, 109.96304125788333)
(4, 17, 114.14638595853363)
(4, 18, 110.65679052529038)
(4, 19, 114.47302543403907)
(4, 20, 111.39535289993584)
(4, 21, 112.13357897705086)
(4, 22, 112.32058728639682)
(4, 23, 107.90431656231289)
(4, 24, 115.84413202465637)
(4, 25, 107.95592328758798)
(4, 26, 110.05458433039254)
(4, 27, 109.64024050709422)
(4, 28, 114.19939174552873)
(4, 29, 116.25180751947774)
(5, 6, 107.50406996850761)
(5, 7, 114.92616124119415)
(5, 8, 116.17117980385761)
(5, 9, 110.86917120922955)
(5, 10, 111.26475769464068)
(5, 11, 110.03534653708688)
(5, 12, 109.09773995759475)
(5, 13, 114.3709316837364)
(5, 14, 114.7998603229611)
(5, 15, 115.53961030728001)
(5, 16, 116.64116246418105)
(5, 17, 108.38428925371184)
(5, 18, 108.06727430797416)
(5, 19, 115.37255220587907)
(5, 20, 114.41071700747482)
(5, 21, 114.3874698844982)
(5, 22, 112.6542668643139)
(5, 23, 107.74764962191266)
(5, 24, 110.38131063564398)
(5, 25, 107.15622322375286)
(5, 26, 109.86916152629695)
(5, 27, 115.12750135324798)
(5, 28, 110.08639671558089)
(5, 29, 108.04350194226517)
(6, 7, 107.93360017219268)
(6, 8, 114.0359707294818)
(6, 9, 108.28187947255184)
(6, 10, 111.94132241470783)
(6, 11, 115.9755126562814)
(6, 12, 107.19911927883354)
(6, 13, 107.35100223848949)
