(0, 1, 107.60821724331589)
(0, 2, 114.82443712458652)
(0, 3, 110.24521337809497)
(0, 4, 111.27822532547638)
(0, 5, 116.02689754133338)
(0, 6, 109.97095981823172)
(0, 7, 107.69101185508204)
(0, 8, 111.09099336577869)
(0, 9, 110.09992207804078)
(0, 10, 107.24583639131615)
(0, 11, 114.02273265996826)
(0, 12, 115.90282818014285)
(0, 13, 111.56267532755365)
(0, 14, 110.43705041756674)
(0, 15, 110.2664019473791)
(0, 16, 111.84429152029605)
(0, 17, 113.58309052200966)
(0, 18, 110.32063630888564)
(0, 19, 108.43233487812027)
(0, 20, 112.08495073310642)
(0, 21, 114.78028865918563)
(0, 22, 115.22905449102251)
(0, 23, 114.48073346615274)
(0, 24, 108.3148244289715)
(0, 25, 112.91471754054427)
(0, 26, 109.1961297291929)
(0, 27, 114.61925974388345)
(0, 28, 112.96321708105755)
(0, 29, 115.30415548444793)
(1, 2, 109.63870319441978)
(1, 3, 109.8606858199161)
(1, 4, 112.6590508658113)
(1, 5, 110.11055007401144)
(1, 6, 116.36185976771661)
(1, 7, 111.98174958648842)
(1, 8, 110.00212137454149)
(1, 9, 110.62794317166696)
(1, 10, 113.71768596906936)
(1, 11, 115.92061417732897)
(1, 12, 110.39087465975213)
(1, 13, 109.25550750508069)
(1, 14, 111.56281075328742)
(1, 15, 110.323243483585)
(1, 16, 107.85602578368601)
(1, 17, 113.35126347656599)
(1, 18, 110.98713042005765)
(1, 19, 107.41682515433504)
(1, 20, 111.15375318896325)
(1, 21, 110.94599416625739)
(1, 22, 115.44814554480327)
(1, 23, 115.8148621309582)
(1, 24, 109.3483106947071)
(1, 25, 110.94731019551584)
(1, 26, 117.16519865725394)
(1, 27, 107.30192394959423)
(1, 28, 108.70679631836379)
(1, 29, 111.09728667604753)
(2, 3, 114.88682825935584)
(2, 4, 115.23894536655405)
(2, 5, 114.123895732261)
(2, 6, 115.28378735727769)
(2, 7, 115.21334292313544)
(2, 8, 114.25548165356726)
(2, 9, 111.32656793108879)
(2, 10, 111.98207686754833)
(2, 11, 116.51392630313799)
(2, 12, 109.88052680730156)
(2, 13, 110.30046231531118)
(2, 14, 115.57712800991746)
(2, 15, 107.49497118559015)
(2, 16, 109.24771757543556)
(2, 17, 107.88930728399654)
(2, 18, 107.89681131615868)
(2, 19, 111.30727567348592)
(2, 20, 108.69391361366543)
(2, 21, 109.3666172112458)
(2, 22, 111.08375872843004)
(2, 23, 108.20849395352083)
(2, 24, 115.93210737254431)
(2, 25, 110.35719472011876)
(2, 26, 114.10390252520419)
(2, 27, 116.36143151906577)
(2, 28, 114.59815789955856)
(2, 29, 111.78419161440469)
(3, 4, 116.07223171491754)
(3, 5, 115.84296108700894)
(3, 6, 110.71629439091409)
(3, 7, 112.24281604458457)
(3, 8, 116.31843559334165)
(3, 9, 113.65839135109348)
(3, 10, 115.8806603181852)
(3, 11, 116.19614377795295)
(3, 12, 109.7033529206464)
(3, 13, 111.28313381955533)
(3, 14, 113.36468997805687)
(3, 15, 110.6598917262625)
(3, 16, 113.26893203571602)
(3, 17, 112.51208649735824)
(3, 18, 108.54616420540293)
(3, 19, 113.60587022008673)
(3, 20, 109.81889742266094)
(3, 21, 110.15010484177037)
(3, 22, 112.61130700913283)
